order_id,date,year,month,weekday,item,category,quantity,unit_price,total_revenue,unit_cost,total_cost,total_profit,payment_method,waiter,channel
2502,2024-07-18,2024,7,3,Steak,Main,2,68.55,137.1,39.76,79.52,57.58,Cash,Bruno,Delivery
2503,2024-02-08,2024,2,3,Soda,Drink,2,9.4,18.8,3.29,6.58,12.22,Credit Card,Eduarda,Takeaway
2504,2024-09-13,2024,9,4,Sushi,Main,2,79.75,159.5,47.85,95.7,63.8,Pix,Eduarda,Dine-in
2505,2024-10-06,2024,10,6,Pizza,Main,3,53.05,159.15,26.52,79.56,79.59,Pix,Carla,Takeaway
2506,2024-01-16,2024,1,1,Burger,Main,3,31.39,94.17,17.26,51.78,42.39,Debit Card,Diego,Delivery
2507,2024-04-12,2024,4,4,Steak,Main,2,94.13,188.26,54.6,109.2,79.06,Cash,Bruno,Dine-in
2508,2024-10-07,2024,10,0,Steak,Main,1,112.77,112.77,65.41,65.41,47.36,Cash,Bruno,Delivery
2509,2024-02-07,2024,2,2,Beer,Drink,1,21.94,21.94,9.87,9.87,12.07,Cash,Carla,Dine-in
2510,2024-08-01,2024,8,3,Beer,Drink,1,17.2,17.2,7.74,7.74,9.46,Cash,Eduarda,Delivery
2511,2024-03-07,2024,3,3,Sushi,Main,3,89.5,268.5,53.7,161.1,107.4,Cash,Ana,Dine-in
2512,2024-09-11,2024,9,2,Soda,Drink,4,9.76,39.04,3.42,13.68,25.36,Credit Card,Carla,Delivery
2513,2024-09-01,2024,9,6,Sushi,Main,2,59.36,118.72,35.62,71.24,47.48,Credit Card,Ana,Dine-in
2514,2024-01-14,2024,1,6,Salad,Starter,1,28.21,28.21,12.69,12.69,15.52,Pix,Ana,Takeaway
2515,2024-09-03,2024,9,1,Burger,Main,3,42.17,126.51,23.19,69.57,56.94,Pix,Diego,Takeaway
2516,2024-03-05,2024,3,1,Fries,Side,1,19.0,19.0,7.6,7.6,11.4,Pix,Eduarda,Dine-in
2517,2024-02-29,2024,2,3,Dessert,Dessert,2,25.62,51.24,10.76,21.52,29.72,Cash,Eduarda,Delivery
2518,2024-06-29,2024,6,5,Salad,Starter,6,31.58,189.48,14.21,85.26,104.22,Debit Card,Diego,Dine-in
2519,2024-05-01,2024,5,2,Salad,Starter,1,29.3,29.3,13.19,13.19,16.11,Cash,Eduarda,Dine-in
2520,2024-04-26,2024,4,4,Fries,Side,1,15.46,15.46,6.18,6.18,9.28,Cash,Ana,Takeaway
2521,2024-05-07,2024,5,1,Burger,Main,1,32.53,32.53,17.89,17.89,14.64,Cash,Ana,Dine-in
2522,2024-08-12,2024,8,0,Pasta,Main,1,60.87,60.87,31.65,31.65,29.22,Debit Card,Ana,Delivery
2523,2024-06-28,2024,6,4,Beer,Drink,2,20.12,40.24,9.05,18.1,22.14,Credit Card,Carla,Dine-in
2524,2024-11-06,2024,11,2,Fries,Side,1,23.01,23.01,9.2,9.2,13.81,Pix,Ana,Takeaway
2525,2024-02-09,2024,2,4,Pizza,Main,6,75.2,451.2,37.6,225.6,225.6,Debit Card,Eduarda,Dine-in
2526,2024-09-10,2024,9,1,Steak,Main,1,101.29,101.29,58.75,58.75,42.54,Credit Card,Diego,Takeaway
2527,2024-06-03,2024,6,0,Steak,Main,1,119.64,119.64,69.39,69.39,50.25,Debit Card,Bruno,Takeaway
2528,2024-05-16,2024,5,3,Steak,Main,2,98.57,197.14,57.17,114.34,82.8,Cash,Ana,Delivery
2529,2024-07-29,2024,7,0,Beer,Drink,5,12.56,62.8,5.65,28.25,34.55,Pix,Carla,Dine-in
2530,2024-04-14,2024,4,6,Pasta,Main,3,50.69,152.07,26.36,79.08,72.99,Credit Card,Carla,Takeaway
2531,2024-10-10,2024,10,3,Salad,Starter,1,27.74,27.74,12.48,12.48,15.26,Cash,Carla,Takeaway
2532,2024-03-13,2024,3,2,Burger,Main,1,36.74,36.74,20.21,20.21,16.53,Credit Card,Diego,Takeaway
2533,2024-08-20,2024,8,1,Pizza,Main,6,67.91,407.46,33.95,203.7,203.76,Cash,Diego,Dine-in
2534,2024-05-18,2024,5,5,Sushi,Main,2,69.19,138.38,41.51,83.02,55.36,Pix,Carla,Dine-in
2535,2024-01-31,2024,1,2,Sushi,Main,1,73.18,73.18,43.91,43.91,29.27,Pix,Diego,Dine-in
2536,2024-07-14,2024,7,6,Fries,Side,3,25.85,77.55,10.34,31.02,46.53,Pix,Ana,Dine-in
2537,2024-04-15,2024,4,0,Fries,Side,4,15.68,62.72,6.27,25.08,37.64,Credit Card,Diego,Takeaway
2538,2024-01-27,2024,1,5,Sushi,Main,1,64.23,64.23,38.54,38.54,25.69,Cash,Eduarda,Delivery
2539,2024-01-14,2024,1,6,Beer,Drink,3,20.53,61.59,9.24,27.72,33.87,Debit Card,Carla,Takeaway
2540,2024-04-20,2024,4,5,Burger,Main,2,32.14,64.28,17.68,35.36,28.92,Debit Card,Eduarda,Delivery
2541,2024-08-06,2024,8,1,Burger,Main,2,43.74,87.48,24.06,48.12,39.36,Cash,Eduarda,Delivery
2542,2024-12-13,2024,12,4,Sushi,Main,2,70.44,140.88,42.26,84.52,56.36,Pix,Diego,Takeaway
2543,2024-10-17,2024,10,3,Soda,Drink,1,9.63,9.63,3.37,3.37,6.26,Debit Card,Bruno,Delivery
2544,2024-08-27,2024,8,1,Salad,Starter,1,32.8,32.8,14.76,14.76,18.04,Credit Card,Ana,Delivery
2545,2024-12-15,2024,12,6,Sushi,Main,1,66.61,66.61,39.97,39.97,26.64,Cash,Bruno,Takeaway
2546,2024-05-31,2024,5,4,Steak,Main,1,101.98,101.98,59.15,59.15,42.83,Pix,Ana,Takeaway
2547,2024-05-20,2024,5,0,Steak,Main,1,109.78,109.78,63.67,63.67,46.11,Debit Card,Carla,Takeaway
2548,2024-11-07,2024,11,3,Burger,Main,2,33.64,67.28,18.5,37.0,30.28,Cash,Carla,Takeaway
2549,2024-12-04,2024,12,2,Steak,Main,5,118.35,591.75,68.64,343.2,248.55,Debit Card,Bruno,Delivery
2550,2024-08-24,2024,8,5,Burger,Main,1,38.64,38.64,21.25,21.25,17.39,Pix,Ana,Delivery
2551,2024-01-19,2024,1,4,Steak,Main,1,66.07,66.07,38.32,38.32,27.75,Pix,Eduarda,Dine-in
2552,2024-07-28,2024,7,6,Burger,Main,2,38.79,77.58,21.33,42.66,34.92,Cash,Carla,Takeaway
2553,2024-10-09,2024,10,2,Steak,Main,5,96.44,482.2,55.94,279.7,202.5,Cash,Diego,Dine-in
2554,2024-05-12,2024,5,6,Sushi,Main,2,91.92,183.84,55.15,110.3,73.54,Debit Card,Diego,Dine-in
2555,2024-04-26,2024,4,4,Pasta,Main,1,45.3,45.3,23.56,23.56,21.74,Credit Card,Eduarda,Takeaway
2556,2024-01-26,2024,1,4,Salad,Starter,1,32.53,32.53,14.64,14.64,17.89,Cash,Ana,Dine-in
2557,2024-12-16,2024,12,0,Soda,Drink,4,9.61,38.44,3.36,13.44,25.0,Pix,Eduarda,Delivery
2558,2024-01-22,2024,1,0,Soda,Drink,1,9.61,9.61,3.36,3.36,6.25,Credit Card,Ana,Takeaway
2559,2024-05-12,2024,5,6,Sushi,Main,2,73.83,147.66,44.3,88.6,59.06,Cash,Carla,Takeaway
2560,2024-01-23,2024,1,1,Beer,Drink,1,17.28,17.28,7.78,7.78,9.5,Credit Card,Carla,Dine-in
2561,2024-02-09,2024,2,4,Soda,Drink,1,9.05,9.05,3.17,3.17,5.88,Pix,Ana,Takeaway
2562,2024-02-09,2024,2,4,Salad,Starter,3,32.19,96.57,14.49,43.47,53.1,Credit Card,Carla,Takeaway
2563,2024-07-09,2024,7,1,Fries,Side,2,20.53,41.06,8.21,16.42,24.64,Cash,Diego,Delivery
2564,2024-03-14,2024,3,3,Burger,Main,2,35.49,70.98,19.52,39.04,31.94,Debit Card,Eduarda,Delivery
2565,2024-06-20,2024,6,3,Fries,Side,2,16.98,33.96,6.79,13.58,20.38,Debit Card,Diego,Delivery
2566,2024-11-14,2024,11,3,Burger,Main,3,43.27,129.81,23.8,71.4,58.41,Credit Card,Carla,Dine-in
2567,2024-05-28,2024,5,1,Pasta,Main,1,43.82,43.82,22.79,22.79,21.03,Cash,Ana,Takeaway
2568,2024-04-18,2024,4,3,Steak,Main,1,76.24,76.24,44.22,44.22,32.02,Debit Card,Bruno,Delivery
2569,2024-10-25,2024,10,4,Burger,Main,2,32.22,64.44,17.72,35.44,29.0,Credit Card,Diego,Takeaway
2570,2024-02-10,2024,2,5,Pizza,Main,3,46.27,138.81,23.14,69.42,69.39,Credit Card,Eduarda,Takeaway
2571,2024-10-21,2024,10,0,Soda,Drink,4,10.95,43.8,3.83,15.32,28.48,Pix,Eduarda,Takeaway
2572,2024-03-03,2024,3,6,Soda,Drink,3,8.48,25.44,2.97,8.91,16.53,Cash,Eduarda,Delivery
2573,2024-12-03,2024,12,1,Soda,Drink,3,8.67,26.01,3.03,9.09,16.92,Pix,Carla,Delivery
2574,2024-04-09,2024,4,1,Beer,Drink,3,14.94,44.82,6.72,20.16,24.66,Debit Card,Bruno,Delivery
2575,2024-05-04,2024,5,5,Steak,Main,3,111.96,335.88,64.94,194.82,141.06,Credit Card,Diego,Delivery
2576,2024-02-29,2024,2,3,Salad,Starter,1,25.91,25.91,11.66,11.66,14.25,Pix,Diego,Delivery
2577,2024-02-10,2024,2,5,Steak,Main,1,91.97,91.97,53.34,53.34,38.63,Cash,Carla,Takeaway
2578,2024-09-04,2024,9,2,Beer,Drink,1,22.85,22.85,10.28,10.28,12.57,Credit Card,Diego,Delivery
2579,2024-04-27,2024,4,5,Beer,Drink,1,22.41,22.41,10.08,10.08,12.33,Credit Card,Eduarda,Dine-in
2580,2024-07-27,2024,7,5,Beer,Drink,1,19.86,19.86,8.94,8.94,10.92,Credit Card,Eduarda,Delivery
2581,2024-05-26,2024,5,6,Steak,Main,1,89.97,89.97,52.18,52.18,37.79,Debit Card,Ana,Dine-in
2582,2024-07-28,2024,7,6,Fries,Side,2,21.84,43.68,8.74,17.48,26.2,Credit Card,Eduarda,Delivery
2583,2024-11-19,2024,11,1,Salad,Starter,4,33.05,132.2,14.87,59.48,72.72,Credit Card,Diego,Dine-in
2584,2024-03-26,2024,3,1,Pizza,Main,1,60.25,60.25,30.12,30.12,30.13,Pix,Carla,Takeaway
2585,2024-12-30,2024,12,0,Dessert,Dessert,3,25.29,75.87,10.62,31.86,44.01,Cash,Bruno,Dine-in
2586,2024-08-08,2024,8,3,Burger,Main,3,42.89,128.67,23.59,70.77,57.9,Credit Card,Ana,Dine-in
2587,2024-09-20,2024,9,4,Soda,Drink,3,10.28,30.84,3.6,10.8,20.04,Pix,Diego,Delivery
2588,2024-03-06,2024,3,2,Fries,Side,1,16.32,16.32,6.53,6.53,9.79,Credit Card,Carla,Dine-in
2589,2024-06-21,2024,6,4,Steak,Main,1,91.89,91.89,53.3,53.3,38.59,Cash,Ana,Dine-in
2590,2024-06-30,2024,6,6,Dessert,Dessert,1,26.44,26.44,11.1,11.1,15.34,Pix,Diego,Takeaway
2591,2024-08-11,2024,8,6,Sushi,Main,2,58.0,116.0,34.8,69.6,46.4,Pix,Bruno,Takeaway
2592,2024-04-03,2024,4,2,Beer,Drink,2,22.23,44.46,10.0,20.0,24.46,Cash,Bruno,Dine-in
2593,2024-10-30,2024,10,2,Beer,Drink,2,21.82,43.64,9.82,19.64,24.0,Debit Card,Diego,Delivery
2594,2024-06-13,2024,6,3,Dessert,Dessert,3,31.06,93.18,13.05,39.15,54.03,Credit Card,Eduarda,Takeaway
2595,2024-10-28,2024,10,0,Sushi,Main,2,97.38,194.76,58.43,116.86,77.9,Cash,Bruno,Delivery
2596,2024-09-09,2024,9,0,Steak,Main,1,123.95,123.95,71.89,71.89,52.06,Cash,Eduarda,Takeaway
2597,2024-09-25,2024,9,2,Beer,Drink,2,20.22,40.44,9.1,18.2,22.24,Pix,Carla,Delivery
2598,2024-07-15,2024,7,0,Steak,Main,1,108.29,108.29,62.81,62.81,45.48,Credit Card,Bruno,Dine-in
2599,2024-04-17,2024,4,2,Fries,Side,1,17.95,17.95,7.18,7.18,10.77,Debit Card,Eduarda,Takeaway
2600,2024-06-09,2024,6,6,Pizza,Main,1,52.79,52.79,26.39,26.39,26.4,Debit Card,Carla,Dine-in
2601,2024-03-01,2024,3,4,Sushi,Main,5,65.17,325.85,39.1,195.5,130.35,Debit Card,Diego,Delivery
2602,2024-04-24,2024,4,2,Pasta,Main,1,54.61,54.61,28.4,28.4,26.21,Debit Card,Carla,Takeaway
2603,2024-02-24,2024,2,5,Salad,Starter,2,25.56,51.12,11.5,23.0,28.12,Debit Card,Bruno,Dine-in
2604,2024-04-15,2024,4,0,Soda,Drink,1,8.7,8.7,3.04,3.04,5.66,Credit Card,Ana,Takeaway
2605,2024-01-21,2024,1,6,Soda,Drink,5,10.87,54.35,3.8,19.0,35.35,Credit Card,Ana,Delivery
2606,2024-01-14,2024,1,6,Steak,Main,2,92.1,184.2,53.42,106.84,77.36,Credit Card,Carla,Takeaway
2607,2024-08-06,2024,8,1,Dessert,Dessert,1,29.19,29.19,12.26,12.26,16.93,Credit Card,Diego,Delivery
2608,2024-02-26,2024,2,0,Pizza,Main,1,69.44,69.44,34.72,34.72,34.72,Pix,Diego,Delivery
2609,2024-05-14,2024,5,1,Pizza,Main,4,65.91,263.64,32.95,131.8,131.84,Credit Card,Carla,Takeaway
2610,2024-12-08,2024,12,6,Pizza,Main,3,60.65,181.95,30.32,90.96,90.99,Debit Card,Ana,Takeaway
2611,2024-04-23,2024,4,1,Pizza,Main,4,57.35,229.4,28.68,114.72,114.68,Debit Card,Bruno,Takeaway
2612,2024-06-20,2024,6,3,Sushi,Main,5,64.48,322.4,38.69,193.45,128.95,Pix,Eduarda,Takeaway
2613,2024-02-07,2024,2,2,Steak,Main,2,113.35,226.7,65.74,131.48,95.22,Cash,Diego,Dine-in
2614,2024-12-27,2024,12,4,Soda,Drink,6,12.85,77.1,4.5,27.0,50.1,Debit Card,Bruno,Takeaway
2615,2024-12-04,2024,12,2,Burger,Main,3,30.85,92.55,16.97,50.91,41.64,Cash,Bruno,Dine-in
2616,2024-10-27,2024,10,6,Fries,Side,1,21.23,21.23,8.49,8.49,12.74,Credit Card,Bruno,Delivery
2617,2024-08-28,2024,8,2,Pasta,Main,2,43.69,87.38,22.72,45.44,41.94,Pix,Bruno,Takeaway
2618,2024-09-11,2024,9,2,Sushi,Main,2,69.45,138.9,41.67,83.34,55.56,Credit Card,Bruno,Takeaway
2619,2024-02-15,2024,2,3,Soda,Drink,2,11.29,22.58,3.95,7.9,14.68,Credit Card,Ana,Delivery
2620,2024-02-04,2024,2,6,Dessert,Dessert,2,29.48,58.96,12.38,24.76,34.2,Credit Card,Bruno,Dine-in
2621,2024-08-02,2024,8,4,Sushi,Main,1,75.11,75.11,45.07,45.07,30.04,Pix,Eduarda,Dine-in
2622,2024-11-22,2024,11,4,Steak,Main,3,96.08,288.24,55.73,167.19,121.05,Pix,Eduarda,Takeaway
2623,2024-04-02,2024,4,1,Sushi,Main,1,69.33,69.33,41.6,41.6,27.73,Credit Card,Carla,Takeaway
2624,2024-09-05,2024,9,3,Dessert,Dessert,1,29.58,29.58,12.42,12.42,17.16,Pix,Eduarda,Delivery
2625,2024-10-05,2024,10,5,Dessert,Dessert,3,27.27,81.81,11.45,34.35,47.46,Debit Card,Ana,Dine-in
2626,2024-02-27,2024,2,1,Sushi,Main,2,75.98,151.96,45.59,91.18,60.78,Pix,Diego,Delivery
2627,2024-05-06,2024,5,0,Fries,Side,4,23.22,92.88,9.29,37.16,55.72,Cash,Bruno,Delivery
2628,2024-06-12,2024,6,2,Pizza,Main,7,67.66,473.62,33.83,236.81,236.81,Debit Card,Diego,Takeaway
2629,2024-03-06,2024,3,2,Dessert,Dessert,1,21.33,21.33,8.96,8.96,12.37,Pix,Eduarda,Delivery
2630,2024-12-17,2024,12,1,Salad,Starter,4,31.03,124.12,13.96,55.84,68.28,Cash,Carla,Delivery
2631,2024-09-16,2024,9,0,Salad,Starter,2,28.32,56.64,12.74,25.48,31.16,Pix,Ana,Takeaway
2632,2024-06-14,2024,6,4,Sushi,Main,3,78.73,236.19,47.24,141.72,94.47,Debit Card,Diego,Delivery
2633,2024-08-14,2024,8,2,Fries,Side,1,23.24,23.24,9.3,9.3,13.94,Pix,Carla,Dine-in
2634,2024-05-17,2024,5,4,Dessert,Dessert,2,19.16,38.32,8.05,16.1,22.22,Credit Card,Carla,Takeaway
2635,2024-01-24,2024,1,2,Sushi,Main,2,83.22,166.44,49.93,99.86,66.58,Pix,Diego,Dine-in
2636,2024-10-20,2024,10,6,Pasta,Main,1,60.32,60.32,31.37,31.37,28.95,Credit Card,Ana,Takeaway
2637,2024-11-08,2024,11,4,Steak,Main,2,124.54,249.08,72.23,144.46,104.62,Credit Card,Eduarda,Takeaway
2638,2024-01-11,2024,1,3,Burger,Main,1,28.19,28.19,15.5,15.5,12.69,Pix,Ana,Takeaway
2639,2024-06-19,2024,6,2,Steak,Main,1,102.37,102.37,59.37,59.37,43.0,Cash,Ana,Takeaway
2640,2024-04-17,2024,4,2,Steak,Main,1,99.76,99.76,57.86,57.86,41.9,Credit Card,Bruno,Takeaway
2641,2024-07-21,2024,7,6,Salad,Starter,1,23.48,23.48,10.57,10.57,12.91,Debit Card,Bruno,Delivery
2642,2024-06-18,2024,6,1,Fries,Side,2,23.23,46.46,9.29,18.58,27.88,Credit Card,Eduarda,Takeaway
2643,2024-05-07,2024,5,1,Burger,Main,2,35.31,70.62,19.42,38.84,31.78,Cash,Ana,Takeaway
2644,2024-02-22,2024,2,3,Soda,Drink,2,8.58,17.16,3.0,6.0,11.16,Pix,Diego,Dine-in
2645,2024-03-21,2024,3,3,Sushi,Main,3,82.31,246.93,49.39,148.17,98.76,Debit Card,Ana,Dine-in
2646,2024-11-19,2024,11,1,Salad,Starter,4,33.39,133.56,15.03,60.12,73.44,Cash,Carla,Takeaway
2647,2024-03-04,2024,3,0,Fries,Side,1,22.96,22.96,9.18,9.18,13.78,Pix,Bruno,Takeaway
2648,2024-05-18,2024,5,5,Pizza,Main,1,73.95,73.95,36.98,36.98,36.97,Cash,Ana,Takeaway
2649,2024-12-26,2024,12,3,Fries,Side,2,24.26,48.52,9.7,19.4,29.12,Cash,Ana,Takeaway
2650,2024-10-04,2024,10,4,Beer,Drink,2,19.06,38.12,8.58,17.16,20.96,Credit Card,Ana,Takeaway
2651,2024-10-28,2024,10,0,Fries,Side,1,21.99,21.99,8.8,8.8,13.19,Credit Card,Eduarda,Delivery
2652,2024-06-14,2024,6,4,Fries,Side,7,21.89,153.23,8.76,61.32,91.91,Cash,Carla,Delivery
2653,2024-08-22,2024,8,3,Salad,Starter,2,25.31,50.62,11.39,22.78,27.84,Cash,Carla,Takeaway
2654,2024-10-22,2024,10,1,Dessert,Dessert,2,26.62,53.24,11.18,22.36,30.88,Pix,Carla,Delivery
2655,2024-02-17,2024,2,5,Salad,Starter,2,33.51,67.02,15.08,30.16,36.86,Pix,Eduarda,Delivery
2656,2024-09-04,2024,9,2,Sushi,Main,1,98.4,98.4,59.04,59.04,39.36,Credit Card,Diego,Dine-in
2657,2024-09-11,2024,9,2,Fries,Side,1,18.28,18.28,7.31,7.31,10.97,Debit Card,Eduarda,Takeaway
2658,2024-02-25,2024,2,6,Dessert,Dessert,5,26.79,133.95,11.25,56.25,77.7,Credit Card,Eduarda,Dine-in
2659,2024-07-22,2024,7,0,Salad,Starter,1,34.47,34.47,15.51,15.51,18.96,Pix,Carla,Delivery
2660,2024-10-15,2024,10,1,Pizza,Main,3,76.75,230.25,38.38,115.14,115.11,Debit Card,Carla,Dine-in
2661,2024-11-18,2024,11,0,Pizza,Main,3,74.65,223.95,37.33,111.99,111.96,Cash,Eduarda,Dine-in
2662,2024-04-16,2024,4,1,Dessert,Dessert,1,24.93,24.93,10.47,10.47,14.46,Credit Card,Ana,Dine-in
2663,2024-07-25,2024,7,3,Beer,Drink,1,21.91,21.91,9.86,9.86,12.05,Pix,Eduarda,Takeaway
2664,2024-10-17,2024,10,3,Salad,Starter,2,34.15,68.3,15.37,30.74,37.56,Cash,Diego,Delivery
2665,2024-07-29,2024,7,0,Sushi,Main,3,93.52,280.56,56.11,168.33,112.23,Debit Card,Bruno,Dine-in
2666,2024-06-13,2024,6,3,Beer,Drink,1,17.34,17.34,7.8,7.8,9.54,Pix,Ana,Delivery
2667,2024-12-19,2024,12,3,Salad,Starter,2,32.97,65.94,14.84,29.68,36.26,Pix,Eduarda,Delivery
2668,2024-06-09,2024,6,6,Salad,Starter,6,31.51,189.06,14.18,85.08,103.98,Debit Card,Diego,Takeaway
2669,2024-09-04,2024,9,2,Soda,Drink,4,9.9,39.6,3.46,13.84,25.76,Cash,Ana,Delivery
2670,2024-12-24,2024,12,1,Pizza,Main,1,54.13,54.13,27.07,27.07,27.06,Pix,Bruno,Dine-in
2671,2024-03-23,2024,3,5,Soda,Drink,6,10.65,63.9,3.73,22.38,41.52,Cash,Bruno,Dine-in
2672,2024-08-12,2024,8,0,Pizza,Main,2,63.74,127.48,31.87,63.74,63.74,Cash,Diego,Delivery
2673,2024-03-28,2024,3,3,Soda,Drink,3,9.66,28.98,3.38,10.14,18.84,Pix,Bruno,Takeaway
2674,2024-10-07,2024,10,0,Fries,Side,3,23.89,71.67,9.56,28.68,42.99,Pix,Ana,Delivery
2675,2024-03-01,2024,3,4,Fries,Side,1,24.78,24.78,9.91,9.91,14.87,Debit Card,Carla,Takeaway
2676,2024-06-14,2024,6,4,Beer,Drink,9,21.68,195.12,9.76,87.84,107.28,Debit Card,Eduarda,Takeaway
2677,2024-03-25,2024,3,0,Pasta,Main,2,59.65,119.3,31.02,62.04,57.26,Debit Card,Eduarda,Takeaway
2678,2024-04-14,2024,4,6,Beer,Drink,1,18.05,18.05,8.12,8.12,9.93,Debit Card,Eduarda,Takeaway
2679,2024-05-08,2024,5,2,Dessert,Dessert,2,29.39,58.78,12.34,24.68,34.1,Pix,Bruno,Delivery
2680,2024-03-10,2024,3,6,Pasta,Main,2,38.66,77.32,20.1,40.2,37.12,Pix,Ana,Delivery
2681,2024-08-01,2024,8,3,Pasta,Main,1,60.72,60.72,31.57,31.57,29.15,Credit Card,Diego,Dine-in
2682,2024-01-03,2024,1,2,Sushi,Main,1,62.3,62.3,37.38,37.38,24.92,Credit Card,Bruno,Takeaway
2683,2024-02-18,2024,2,6,Soda,Drink,2,11.21,22.42,3.92,7.84,14.58,Pix,Carla,Dine-in
2684,2024-02-01,2024,2,3,Beer,Drink,2,14.96,29.92,6.73,13.46,16.46,Pix,Eduarda,Dine-in
2685,2024-02-04,2024,2,6,Steak,Main,1,106.05,106.05,61.51,61.51,44.54,Credit Card,Carla,Takeaway
2686,2024-01-08,2024,1,0,Salad,Starter,1,27.98,27.98,12.59,12.59,15.39,Debit Card,Carla,Delivery
2687,2024-10-26,2024,10,5,Sushi,Main,2,92.66,185.32,55.6,111.2,74.12,Debit Card,Eduarda,Delivery
2688,2024-05-10,2024,5,4,Soda,Drink,3,12.16,36.48,4.26,12.78,23.7,Credit Card,Ana,Takeaway
2689,2024-03-19,2024,3,1,Pizza,Main,2,60.36,120.72,30.18,60.36,60.36,Credit Card,Carla,Dine-in
2690,2024-05-14,2024,5,1,Beer,Drink,2,16.92,33.84,7.61,15.22,18.62,Cash,Bruno,Takeaway
2691,2024-10-27,2024,10,6,Fries,Side,3,22.27,66.81,8.91,26.73,40.08,Debit Card,Eduarda,Takeaway
2692,2024-11-05,2024,11,1,Sushi,Main,4,82.45,329.8,49.47,197.88,131.92,Pix,Bruno,Dine-in
2693,2024-01-02,2024,1,1,Salad,Starter,1,25.72,25.72,11.57,11.57,14.15,Credit Card,Ana,Takeaway
2694,2024-03-16,2024,3,5,Pasta,Main,2,44.05,88.1,22.91,45.82,42.28,Credit Card,Diego,Dine-in
2695,2024-06-14,2024,6,4,Pizza,Main,2,74.24,148.48,37.12,74.24,74.24,Cash,Bruno,Takeaway
2696,2024-08-13,2024,8,1,Fries,Side,1,20.53,20.53,8.21,8.21,12.32,Pix,Carla,Delivery
2697,2024-09-13,2024,9,4,Pizza,Main,5,59.07,295.35,29.54,147.7,147.65,Credit Card,Eduarda,Delivery
2698,2024-07-12,2024,7,4,Fries,Side,1,23.73,23.73,9.49,9.49,14.24,Pix,Carla,Delivery
2699,2024-09-24,2024,9,1,Steak,Main,1,80.18,80.18,46.5,46.5,33.68,Cash,Eduarda,Dine-in
2700,2024-03-26,2024,3,1,Sushi,Main,3,65.37,196.11,39.22,117.66,78.45,Credit Card,Diego,Takeaway
2701,2024-08-14,2024,8,2,Dessert,Dessert,1,29.83,29.83,12.53,12.53,17.3,Debit Card,Ana,Takeaway
2702,2024-08-10,2024,8,5,Steak,Main,3,92.78,278.34,53.81,161.43,116.91,Credit Card,Ana,Delivery
2703,2024-08-26,2024,8,0,Steak,Main,2,105.83,211.66,61.38,122.76,88.9,Pix,Bruno,Takeaway
2704,2024-10-13,2024,10,6,Salad,Starter,1,33.19,33.19,14.94,14.94,18.25,Pix,Carla,Dine-in
2705,2024-01-06,2024,1,5,Salad,Starter,2,27.34,54.68,12.3,24.6,30.08,Pix,Carla,Takeaway
2706,2024-04-09,2024,4,1,Burger,Main,2,37.64,75.28,20.7,41.4,33.88,Debit Card,Carla,Dine-in
2707,2024-07-07,2024,7,6,Sushi,Main,3,82.16,246.48,49.3,147.9,98.58,Cash,Eduarda,Delivery
2708,2024-01-18,2024,1,3,Sushi,Main,1,63.81,63.81,38.29,38.29,25.52,Pix,Diego,Dine-in
2709,2024-12-22,2024,12,6,Sushi,Main,2,72.28,144.56,43.37,86.74,57.82,Debit Card,Ana,Takeaway
2710,2024-01-16,2024,1,1,Dessert,Dessert,4,29.61,118.44,12.44,49.76,68.68,Pix,Diego,Dine-in
2711,2024-08-30,2024,8,4,Soda,Drink,1,9.35,9.35,3.27,3.27,6.08,Cash,Ana,Delivery
2712,2024-01-15,2024,1,0,Beer,Drink,2,19.22,38.44,8.65,17.3,21.14,Credit Card,Bruno,Dine-in
2713,2024-02-12,2024,2,0,Fries,Side,1,23.41,23.41,9.36,9.36,14.05,Cash,Ana,Delivery
2714,2024-11-22,2024,11,4,Burger,Main,2,32.61,65.22,17.94,35.88,29.34,Debit Card,Ana,Takeaway
2715,2024-05-22,2024,5,2,Salad,Starter,1,32.93,32.93,14.82,14.82,18.11,Cash,Carla,Takeaway
2716,2024-06-11,2024,6,1,Pasta,Main,1,47.36,47.36,24.63,24.63,22.73,Debit Card,Eduarda,Dine-in
2717,2024-12-06,2024,12,4,Fries,Side,1,26.25,26.25,10.5,10.5,15.75,Pix,Ana,Dine-in
2718,2024-04-08,2024,4,0,Soda,Drink,3,9.36,28.08,3.28,9.84,18.24,Credit Card,Carla,Dine-in
2719,2024-03-29,2024,3,4,Dessert,Dessert,1,27.62,27.62,11.6,11.6,16.02,Cash,Carla,Takeaway
2720,2024-04-11,2024,4,3,Soda,Drink,4,11.59,46.36,4.06,16.24,30.12,Pix,Bruno,Takeaway
2721,2024-01-02,2024,1,1,Sushi,Main,1,72.22,72.22,43.33,43.33,28.89,Debit Card,Eduarda,Delivery
2722,2024-03-01,2024,3,4,Steak,Main,1,119.08,119.08,69.07,69.07,50.01,Pix,Eduarda,Takeaway
2723,2024-02-14,2024,2,2,Beer,Drink,1,19.16,19.16,8.62,8.62,10.54,Pix,Ana,Dine-in
2724,2024-02-16,2024,2,4,Pasta,Main,2,58.95,117.9,30.65,61.3,56.6,Cash,Bruno,Delivery
2725,2024-10-29,2024,10,1,Burger,Main,1,31.68,31.68,17.42,17.42,14.26,Credit Card,Ana,Dine-in
